,다변량시 쓰일 변수들,,,,LNG발전,575000,계산식 상수,계산식 상수,계산식 상수,,단변량 시계열 예측-ML/시계열 단순,단변량 시계열 예측-ML/시계열 단순,,,,LNG발전 2기 저부하에 대한 효율 학습 필요,,,,83.6,2기가동시,,,
,,,,,,287500,한달 고정변수1,한달 고정변수2,한달 고정변수3,,,,,,,,,,,41.8,1기가동시,,,
,,,,,,,,,9.107,1.712,,,,,y,,"가동가능여부(+면 가동가능, -면 가동불가능)",,,경제성(억원),,,,한달 고정변수
구분,smp(원/kWh),LNG발전량(kW),역송량(kW),수전량(kW),순부하(kW),,수전단가(원/kWh),LNG가격($/MMBtu),LNG열량(Mcal/N㎥),LNG발전 효율(Mcal/kWh),"LNG발전 1기
대체단가(원/kWh)","LNG발전 2기
대체단가(원/kWh)","LNG발전 2기 저부하
대체단가(원/kwh)","LNG발전 1기
BEP($/MMBtu)","LNG발전 2기
BEP($/MMBtu)","LNG발전 2기 저부하
BEP($/MMBtu)",LNG발전 1기,LNG발전 2기,LNG발전 2기 저부하,LNG발전 1기,LNG발전 2기,LNG발전 2기 저부하,,환율(원/$)
2025-07-12 16:00,123.33, - , - ,"442,300","442,300",,191.9,6.1,9.1, - ,192,160,192,#DIV/0!,#DIV/0!,17.8,#DIV/0!,#DIV/0!,3,#DIV/0!,#DIV/0!,0.2,,"1,369"
2025-07-12 17:00,135.27, - , - ,"421,900","421,900",,191.9,6.1,9.1, - ,192,162,192,#DIV/0!,#DIV/0!,17.8,#DIV/0!,#DIV/0!,3,#DIV/0!,#DIV/0!,0.2,,"1,369"
2025-07-12 18:00,135.28, - , - ,"436,200","436,200",,191.9,6.1,9.1, - ,192,165,192,#DIV/0!,#DIV/0!,17.8,#DIV/0!,#DIV/0!,3,#DIV/0!,#DIV/0!,0.2,,"1,371"
2025-07-12 19:00,136.3, - , - ,"435,100","435,100",,191.9,6.1,9, - ,192,165,192,#DIV/0!,#DIV/0!,17.7,#DIV/0!,#DIV/0!,2.9,#DIV/0!,#DIV/0!,0.2,,"1,369"
2025-07-12 20:00,136.32, - , - ,"393,000","393,000",,191.9,6.1,9.2, - ,192,157,192,#DIV/0!,#DIV/0!,18,#DIV/0!,#DIV/0!,3.2,#DIV/0!,#DIV/0!,0.2,,"1,367"
2025-07-12 21:00,136.12, - , - ,"382,500","382,500",,191.9,6.1,9.2, - ,192,155,192,#DIV/0!,#DIV/0!,18,#DIV/0!,#DIV/0!,3.2,#DIV/0!,#DIV/0!,0.2,,"1,369"
2025-07-12 22:00,120.24, - , - ,"445,400","445,400",,142.9,6.1,9.1, - ,143,133,143,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,369"
2025-07-12 23:00,119.91, - , - ,"409,600","409,600",,142.9,6.1,9.2, - ,143,130,143,#DIV/0!,#DIV/0!,13.3,#DIV/0!,#DIV/0!,-1.5,#DIV/0!,#DIV/0!,-0.1,,"1,366"
2025-07-13 0:00,118.84, - , - ,"406,900","406,900",,142.9,6.1,9.1, - ,143,129,143,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,365"
2025-07-13 1:00,93.42, - , - ,"448,800","448,800",,142.9,6.1,9, - ,143,121,143,#DIV/0!,#DIV/0!,12.9,#DIV/0!,#DIV/0!,-1.9,#DIV/0!,#DIV/0!,-0.1,,"1,370"
2025-07-13 2:00,92.9, - , - ,"445,800","445,800",,142.9,6.1,9, - ,143,120,143,#DIV/0!,#DIV/0!,13,#DIV/0!,#DIV/0!,-1.8,#DIV/0!,#DIV/0!,-0.1,,"1,367"
2025-07-13 3:00,90.81, - , - ,"419,800","419,800",,142.9,6.1,9.1, - ,143,115,143,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,370"
2025-07-13 4:00,90.67, - , - ,"440,600","440,600",,142.9,6.1,9.2, - ,143,118,143,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,368"
2025-07-13 5:00,90.81, - , - ,"388,700","388,700",,142.9,6.1,9, - ,143,109,143,#DIV/0!,#DIV/0!,13,#DIV/0!,#DIV/0!,-1.8,#DIV/0!,#DIV/0!,-0.1,,"1,370"
2025-07-13 6:00,92.96, - , - ,"424,600","424,600",,142.9,6.1,9.2, - ,143,117,143,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,370"
2025-07-13 7:00,114.52,"265,797", - ,"176,770","442,567",,142.9,6.1,9.1,1.594,143,130,143,14,12.68,13.1,#DIV/0!,-2.1,-1.7,0,-0.1,-0.1,,"1,366"
2025-07-13 8:00,121.97,"272,528", - ,"322,343","594,871",,142.9,6.1,9,1.591,143,143,143,14,13.9,13,#DIV/0!,-0.9,-1.8,0,-0.1,-0.1,,"1,369"
2025-07-13 9:00,121.8,"265,376", - ,"264,444","529,820",,142.9,6.1,9,1.594,143,140,143,14,13.58,13,#DIV/0!,-1.2,-1.8,0,-0.1,-0.1,,"1,369"
2025-07-13 10:00,121.68,"275,192", - ,"276,972","552,164",,142.9,6.1,9.1,1.591,143,141,143,14,13.86,13.1,#DIV/0!,-0.9,-1.7,0,-0.1,-0.1,,"1,365"
2025-07-13 11:00,121.51,"259,099", - ,"106,259","365,358",,142.9,6.1,9.1,1.596,143,127,143,14,12.43,13.1,#DIV/0!,-2.4,-1.7,0,-0.1,-0.1,,"1,370"
2025-07-13 12:00,121.46,"260,547", - ,"162,875","423,422",,142.9,6.1,9.1,1.594,143,132,143,14,12.78,13,#DIV/0!,-2,-1.8,0,-0.1,-0.1,,"1,367"
2025-07-13 13:00,128.74,"275,177", - ,"364,121","639,298",,142.9,6.1,9.1,1.592,143,143,143,14,14.07,13.1,#DIV/0!,-0.7,-1.7,0,0,-0.1,,"1,367"
2025-07-13 14:00,126.83,"270,155", - ,"149,243","419,398",,142.9,6.1,9.2,1.594,143,134,143,14,13.32,13.3,#DIV/0!,-1.5,-1.5,0,-0.1,-0.1,,"1,365"
2025-07-13 15:00,127,"269,168","11,806","116,463","373,825",,142.9,6.1,9.1,1.59,143,132,143,14,12.87,13.1,#DIV/0!,-1.9,-1.7,0,-0.1,-0.1,,"1,368"
2025-07-13 16:00,121.46,"266,801","14,836","64,842","316,807",,142.9,6.1,9.2,1.591,143,124,143,14,12.16,13.2,#DIV/0!,-2.6,-1.6,0,-0.2,-0.1,,"1,366"
2025-07-13 17:00,131.78,"255,521", - ,"298,003","553,524",,142.9,6.1,9.2,1.593,143,142,143,14,14.05,13.2,#DIV/0!,-0.7,-1.6,0,0,-0.1,,"1,368"
2025-07-13 18:00,131.81,"280,788", - ,"365,495","646,283",,142.9,6.1,9.2,1.59,143,143,143,14,14.26,13.3,#DIV/0!,-0.5,-1.5,0,0,-0.1,,"1,366"
2025-07-13 19:00,121.97,"278,912", - ,"318,026","596,938",,142.9,6.1,9,1.591,143,143,143,14,13.92,13,#DIV/0!,-0.9,-1.8,0,-0.1,-0.1,,"1,365"
2025-07-13 20:00,122.03,"269,522", - ,"313,775","583,297",,142.9,6.1,9.2,1.59,143,143,143,14,14.18,13.2,#DIV/0!,-0.6,-1.6,0,0,-0.1,,"1,369"
2025-07-13 21:00,122.2,"279,581", - ,"315,384","594,965",,142.9,6.1,9.2,1.592,143,143,143,14,14.13,13.2,#DIV/0!,-0.7,-1.6,0,0,-0.1,,"1,367"
2025-07-13 22:00,131.81, - , - ,"428,400","428,400",,142.9,6.1,9, - ,143,137,143,#DIV/0!,#DIV/0!,13,#DIV/0!,#DIV/0!,-1.8,#DIV/0!,#DIV/0!,-0.1,,"1,368"
2025-07-13 23:00,118.84, - , - ,"478,000","478,000",,142.9,6.1,9.2, - ,143,135,143,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,369"
2025-07-14 0:00,118.62, - , - ,"488,900","488,900",,142.9,6.1,9.1, - ,143,136,143,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,371"
2025-07-14 1:00,113.98, - , - ,"426,500","426,500",,142.9,6.1,9.2, - ,143,128,143,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,370"
2025-07-14 2:00,93.12, - , - ,"453,000","453,000",,142.9,6.1,9.1, - ,143,122,143,#DIV/0!,#DIV/0!,13,#DIV/0!,#DIV/0!,-1.8,#DIV/0!,#DIV/0!,-0.1,,"1,370"
2025-07-14 3:00,92.67, - , - ,"461,800","461,800",,142.9,6.1,9.1, - ,143,123,143,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,371"
2025-07-14 4:00,82.78, - , - ,"480,400","480,400",,142.9,6.1,9.2, - ,143,123,143,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,369"
2025-07-14 5:00,92.62,"60,736", - ,"360,872","421,608",,142.9,6.1,9.1,3.689,143,116,143,6,4.38,13,#DIV/0!,-10.4,-1.8,-0.3,-0.6,-0.1,,"1,369"
2025-07-14 6:00,110.26,"274,290","5,023","89,371","358,638",,142.9,6.1,9.1,1.59,143,118,143,14,11.41,13,#DIV/0!,-3.4,-1.8,0,-0.2,-0.1,,"1,372"
2025-07-14 7:00,115.84,"260,211", - ,"105,913","366,124",,142.9,6.1,9.2,1.597,143,123,143,14,12.03,13.2,#DIV/0!,-2.8,-1.6,0,-0.2,-0.1,,"1,369"
2025-07-14 8:00,121.19,"277,826", - ,"158,326","436,152",,191.9,6.1,9.1,1.593,192,158,192,19,15.51,17.8,#DIV/0!,0.7,3,0.1,0,0.2,,"1,371"
2025-07-14 9:00,121.83,"263,437","12,206","78,397","329,628",,191.9,6.1,9,1.595,192,132,192,19,12.8,17.7,#DIV/0!,-2,2.9,0.1,-0.1,0.2,,"1,369"
2025-07-14 10:00,123.13,"259,459", - ,"363,073","622,532",,191.9,6.1,9,1.594,192,192,192,19,18.85,17.6,#DIV/0!,4,2.8,0.1,0.2,0.2,,"1,371"
2025-07-14 11:00,123,"263,149", - ,"152,342","415,491",,191.9,6.1,9.2,1.59,192,154,192,19,15.24,17.9,#DIV/0!,0.4,3.1,0.1,0,0.2,,"1,373"
2025-07-14 12:00,121.8,"269,929", - ,"134,572","404,501",,191.9,6.1,9,1.593,192,150,192,19,14.66,17.7,#DIV/0!,-0.1,2.9,0.1,0,0.2,,"1,369"
2025-07-14 13:00,123.05,"274,848", - ,"280,834","555,682",,191.9,6.1,9.1,1.595,192,187,192,19,18.67,17.9,#DIV/0!,3.9,3.1,0.1,0.2,0.2,,"1,369"
2025-07-14 14:00,132.55,"276,813", - ,"212,520","489,333",,191.9,6.1,9.1,1.594,192,174,192,19,17.18,17.8,#DIV/0!,2.4,3,0.1,0.1,0.2,,"1,372"
2025-07-14 15:00,132.55,"273,631", - ,"153,612","427,243",,257.7,6.1,9.1,1.588,258,193,258,26,19.18,24.1,#DIV/0!,4.4,9.3,0.3,0.3,0.6,,"1,371"
2025-07-14 16:00,132.55,"263,600", - ,"130,569","394,169",,257.7,6.1,9,1.591,258,179,258,26,17.57,23.9,#DIV/0!,2.8,9.1,0.3,0.2,0.5,,"1,372"
2025-07-14 17:00,132.97,"268,212", - ,"324,796","593,008",,257.7,6.1,9.3,1.596,258,258,258,26,26.42,24.8,#DIV/0!,11.6,10,0.3,0.7,0.6,,"1,370"
2025-07-14 18:00,133.17,"260,190","13,760","290,317","536,747",,257.7,6.1,9.1,1.595,258,241,258,26,24.09,24.2,#DIV/0!,9.3,9.4,0.3,0.6,0.6,,"1,372"
2025-07-14 19:00,135.28,"269,593","1,382","142,770","410,981",,257.7,6.1,9,1.591,258,188,258,26,18.47,23.9,#DIV/0!,3.7,9.1,0.3,0.2,0.5,,"1,373"
2025-07-14 20:00,122.87,"264,859", - ,"131,845","396,704",,257.7,6.1,9.3,1.592,258,174,258,26,17.6,24.7,#DIV/0!,2.8,9.9,0.3,0.2,0.6,,"1,370"
2025-07-14 21:00,121.65,"274,012", - ,"159,580","433,592",,191.9,6.1,9.1,1.591,192,157,192,19,15.57,17.9,#DIV/0!,0.8,3.1,0.1,0,0.2,,"1,369"
2025-07-14 22:00,121.59,"275,422", - ,"142,574","417,996",,142.9,6.1,9.1,1.588,143,131,143,14,12.82,13,#DIV/0!,-2,-1.8,0,-0.1,-0.1,,"1,373"
2025-07-14 23:00,121.58, - , - ,"384,500","384,500",,142.9,6.1,9.1, - ,143,129,143,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,370"
2025-07-15 0:00,118.2,"266,165", - ,"238,730","504,895",,142.9,6.1,9.1,1.589,143,137,143,13.9,13.3,12.9,#DIV/0!,-1.5,-1.9,0,-0.1,-0.1,,"1,377"
2025-07-15 1:00,92,"272,091", - ,"236,049","508,140",,142.9,6.1,9.3,1.59,143,131,143,14,13.06,13.3,#DIV/0!,-1.7,-1.5,0,-0.1,-0.1,,"1,372"
2025-07-15 2:00,89.49,"274,584", - ,"191,167","465,751",,142.9,6.1,9.1,1.591,143,123,143,14,11.8,12.9,#DIV/0!,-3,-1.9,0,-0.2,-0.1,,"1,376"
2025-07-15 3:00,90.04,"267,864", - ,"233,462","501,326",,142.9,6.1,9.2,1.592,143,129,143,14,12.65,13.1,#DIV/0!,-2.2,-1.7,0,-0.1,-0.1,,"1,374"
2025-07-15 4:00,89.57,"269,342", - ,"244,703","514,045",,142.9,6.1,9,1.594,143,132,143,14,12.66,12.9,#DIV/0!,-2.1,-1.9,0,-0.1,-0.1,,"1,374"
2025-07-15 5:00,89.4,"265,634", - ,"317,622","583,256",,142.9,6.1,9.1,1.591,143,143,143,14,13.99,13,#DIV/0!,-0.8,-1.8,0,0,-0.1,,"1,374"
2025-07-15 6:00,114.94,"274,318", - ,"185,554","459,872",,142.9,6.1,9.2,1.591,143,132,143,14,12.95,13.2,#DIV/0!,-1.8,-1.6,0,-0.1,-0.1,,"1,375"
2025-07-15 7:00,122.41,"263,333", - ,"142,202","405,535",,142.9,6.1,9.1,1.596,143,131,143,14,12.68,13,#DIV/0!,-2.1,-1.8,0,-0.1,-0.1,,"1,372"
2025-07-15 8:00,125.39,"544,642","33,907","2,982","513,717",,191.9,6.1,9.1,1.581,192,178,192,19,17.78,17.9,#DIV/0!,3,3.1,0.1,0.2,0.2,,"1,374"
2025-07-15 9:00,127.79,"556,119","277,726", - ,"278,393",,191.9,6.1,9.1,1.595,190,128,192,19,12.33,17.7,#DIV/0!,-2.5,2.9,0.1,-0.1,0.2,,"1,378"
2025-07-15 10:00,131.16,"551,178","105,275", - ,"445,903",,191.9,6.1,9.2,1.593,192,165,192,19,16.45,18,#DIV/0!,1.6,3.2,0.1,0.1,0.2,,"1,375"
2025-07-15 11:00,128.8,"546,830","69,877","1,646","478,599",,191.9,6.1,9.1,1.578,192,171,192,19,17.03,17.8,#DIV/0!,2.2,3,0.1,0.1,0.2,,"1,378"
2025-07-15 12:00,128.6,"548,614","277,198", - ,"271,416",,191.9,6.1,9,1.589,188,129,192,19,12.38,17.6,#DIV/0!,-2.4,2.8,0.1,-0.1,0.2,,"1,374"
2025-07-15 13:00,130.22,"537,474","32,368","3,058","508,164",,191.9,6.1,9,1.587,192,178,192,19,17.51,17.7,#DIV/0!,2.7,2.9,0.1,0.2,0.2,,"1,373"
2025-07-15 14:00,127.72,"551,522","230,150", - ,"321,372",,191.9,6.1,9.1,1.577,192,135,192,19,13.38,17.9,#DIV/0!,-1.4,3.1,0.1,-0.1,0.2,,"1,372"
2025-07-15 15:00,127.72,"553,276","95,141","1,417","459,552",,257.7,6.1,9,1.586,258,205,258,26,20.26,23.8,#DIV/0!,5.5,9,0.3,0.3,0.5,,"1,377"
2025-07-15 16:00,125.36,"555,317","177,898", - ,"377,419",,257.7,6.1,9.2,1.59,258,167,258,26,16.58,24.3,#DIV/0!,1.8,9.5,0.3,0.1,0.6,,"1,373"
2025-07-15 17:00,125.35,"553,099","281,965", - ,"271,134",,257.7,6.1,9.1,1.579,250,125,258,25,12.26,24.1,#DIV/0!,-2.5,9.3,0.3,-0.2,0.6,,"1,374"
2025-07-15 18:00,125.39,"553,284","275,272", - ,"278,012",,257.7,6.1,9.1,1.593,253,125,258,25,12.16,24.1,#DIV/0!,-2.6,9.3,0.3,-0.2,0.6,,"1,376"
2025-07-15 19:00,133.41,"539,809","46,714","2,560","495,655",,257.7,6.1,9.1,1.582,258,223,258,26,22.46,24.2,#DIV/0!,7.7,9.4,0.3,0.5,0.6,,"1,377"
2025-07-15 20:00,125.39,"548,163","139,720", - ,"408,443",,257.7,6.1,9.1,1.588,258,181,258,26,18.02,24.2,#DIV/0!,3.2,9.4,0.3,0.2,0.6,,"1,372"
2025-07-15 21:00,125.39,"551,629","183,424", - ,"368,205",,191.9,6.1,9.2,1.584,192,144,192,19,14.41,18.1,#DIV/0!,-0.4,3.3,0.1,0,0.2,,"1,372"
2025-07-15 22:00,125.38,"97,611", - ,"321,624","419,235",,142.9,6.1,9.2,1.966,143,133,143,11,10.52,13.2,#DIV/0!,-4.3,-1.6,-0.1,-0.3,-0.1,,"1,377"
2025-07-15 23:00,121.05,"267,545","12,280","120,590","375,855",,142.9,6.1,9.1,1.596,143,128,143,14,12.29,12.9,#DIV/0!,-2.5,-1.9,0,-0.2,-0.1,,"1,377"
2025-07-16 0:00,119.51,"254,350", - ,"260,179","514,529",,142.9,6.1,9.2,1.594,143,138,143,14,13.5,13.1,#DIV/0!,-1.3,-1.7,0,-0.1,-0.1,,"1,374"
2025-07-16 1:00,92.62,"257,500","10,110","314,171","561,561",,142.9,6.1,9,1.59,143,141,143,14,13.66,12.9,#DIV/0!,-1.1,-1.9,0,-0.1,-0.1,,"1,374"
2025-07-16 2:00,84.76,"273,979", - ,"101,013","374,992",,142.9,6.1,9.2,1.588,143,102,143,14,9.99,13.3,#DIV/0!,-4.8,-1.5,0,-0.3,-0.1,,"1,369"
2025-07-16 3:00,85.32,"271,323", - ,"240,611","511,934",,142.9,6.1,9.1,1.593,143,130,143,14,12.59,13,#DIV/0!,-2.2,-1.8,0,-0.1,-0.1,,"1,373"
2025-07-16 4:00,84.76,"273,596", - ,"249,071","522,667",,142.9,6.1,9.1,1.593,143,132,143,14,12.95,13.1,#DIV/0!,-1.9,-1.7,0,-0.1,-0.1,,"1,370"
2025-07-16 5:00,85.57,"275,898", - ,"350,326","626,224",,142.9,6.1,9.2,1.589,143,143,143,14,14.13,13.2,#DIV/0!,-0.7,-1.6,0,0,-0.1,,"1,372"
2025-07-16 6:00,113.9,"262,097", - ,"162,741","424,838",,142.9,6.1,9.1,1.59,143,128,143,14,12.46,13.1,#DIV/0!,-2.3,-1.7,0,-0.1,-0.1,,"1,369"
2025-07-16 7:00,117.61,"265,949", - ,"289,815","555,764",,142.9,6.1,9,1.592,143,141,143,14,13.7,12.9,#DIV/0!,-1.1,-1.9,0,-0.1,-0.1,,"1,370"
2025-07-16 8:00,127.64,"547,228","278,300", - ,"268,928",,191.9,6.1,9.1,1.594,188,128,192,19,12.39,17.8,#DIV/0!,-2.4,3,0.1,-0.1,0.2,,"1,372"
2025-07-16 9:00,133.62,"543,247","276,658", - ,"266,589",,191.9,6.1,9,1.584,188,134,192,19,12.99,17.7,#DIV/0!,-1.8,2.9,0.1,-0.1,0.2,,"1,370"
2025-07-16 10:00,133.58,"541,241","207,145", - ,"334,096",,191.9,6.1,9.1,1.592,192,143,192,19,14.01,17.8,#DIV/0!,-0.8,3,0.1,0,0.2,,"1,372"
2025-07-16 11:00,133.58,"556,842","108,451", - ,"448,391",,191.9,6.1,9,1.584,192,166,192,19,16.35,17.7,#DIV/0!,1.6,2.9,0.1,0.1,0.2,,"1,371"
2025-07-16 12:00,123.18,"557,035","218,437", - ,"338,598",,191.9,6.1,9.1,1.593,192,135,192,19,13.26,17.9,#DIV/0!,-1.5,3.1,0.1,-0.1,0.2,,"1,372"
2025-07-16 13:00,133.58,"544,033","216,870", - ,"327,163",,191.9,6.1,9.1,1.595,192,142,192,19,13.83,17.8,#DIV/0!,-1,3,0.1,-0.1,0.2,,"1,374"
2025-07-16 14:00,133.6,"552,879","210,802", - ,"342,077",,191.9,6.1,9.1,1.587,192,145,192,19,14.24,17.8,#DIV/0!,-0.6,3,0.1,0,0.2,,"1,370"
2025-07-16 15:00,133.6,"543,995","172,254", - ,"371,741",,257.7,6.1,9.2,1.581,258,170,258,26,17.1,24.4,#DIV/0!,2.3,9.6,0.3,0.1,0.6,,"1,373"
2025-07-16 16:00,127.81,"555,084","275,768", - ,"279,316",,257.7,6.1,9.1,1.579,254,128,258,26,12.57,24.2,#DIV/0!,-2.2,9.4,0.3,-0.1,0.6,,"1,369"
2025-07-16 17:00,127.81,"546,085","288,857", - ,"257,228",,257.7,6.1,9.1,1.576,244,128,258,25,12.57,24.2,#DIV/0!,-2.2,9.4,0.3,-0.1,0.6,,"1,373"
2025-07-16 18:00,127.81,"545,320","278,847", - ,"266,473",,257.7,6.1,9.2,1.577,248,128,258,25,12.64,24.3,#DIV/0!,-2.2,9.5,0.3,-0.1,0.6,,"1,373"
2025-07-16 19:00,135.45,"555,828","230,275", - ,"325,553",,257.7,6.1,9,1.588,258,152,258,26,14.84,24,#DIV/0!,0,9.2,0.3,0,0.5,,"1,369"
2025-07-16 20:00,127.83,"553,480","48,379","3,378","508,479",,257.7,6.1,9.2,1.582,258,228,258,26,23.22,24.5,#DIV/0!,8.4,9.7,0.3,0.5,0.6,,"1,370"
2025-07-16 21:00,127.81,"555,923","33,481","3,483","525,925",,191.9,6.1,9,1.582,192,181,192,19,17.92,17.7,#DIV/0!,3.1,2.9,0.1,0.2,0.2,,"1,371"
2025-07-16 22:00,127.73,"118,537","36,276","49,344","131,605",,142.9,6.1,9,1.935,135,128,143,11,9.95,12.9,#DIV/0!,-4.8,-1.9,-0.1,-0.3,-0.1,,"1,374"
2025-07-16 23:00,115.76,"275,998","6,190","82,682","352,490",,142.9,6.1,9.3,1.59,143,122,143,14,12.09,13.3,#DIV/0!,-2.7,-1.5,0,-0.2,-0.1,,"1,373"
2025-07-17 0:00,100.71,"260,367", - ,"168,494","428,861",,142.9,6.1,9.1,1.597,143,121,143,14.1,11.8,13.2,#DIV/0!,-3,-1.6,0,-0.2,-0.1,,"1,367"
2025-07-17 1:00,92.94,"265,171", - ,"125,518","390,689",,142.9,6.1,9.1,1.592,143,111,143,14,10.74,13.1,#DIV/0!,-4.1,-1.7,0,-0.2,-0.1,,"1,371"
2025-07-17 2:00,92.55,"277,846", - ,"157,590","435,436",,142.9,6.1,9.2,1.594,143,118,143,14,11.61,13.2,#DIV/0!,-3.2,-1.6,0,-0.2,-0.1,,"1,367"
2025-07-17 3:00,92.64,"259,716", - ,"119,716","379,432",,142.9,6.1,9.1,1.595,143,109,143,14,10.45,13.1,#DIV/0!,-4.4,-1.7,0,-0.3,-0.1,,"1,369"
2025-07-17 4:00,92.61,"268,718", - ,"275,105","543,823",,142.9,6.1,9,1.596,143,137,143,14,13.35,13,#DIV/0!,-1.5,-1.8,0,-0.1,-0.1,,"1,368"
2025-07-17 5:00,92.64,"271,776", - ,"174,567","446,343",,142.9,6.1,9.2,1.593,143,120,143,14,11.84,13.3,#DIV/0!,-3,-1.5,0,-0.2,-0.1,,"1,372"
2025-07-17 6:00,98.51,"280,373", - ,"340,038","620,411",,142.9,6.1,9.1,1.588,143,143,143,14,14.1,13.1,#DIV/0!,-0.7,-1.7,0,0,-0.1,,"1,371"
2025-07-17 7:00,100.71,"271,636","8,566","206,260","469,330",,142.9,6.1,9.1,1.592,143,127,143,14,12.44,13.1,#DIV/0!,-2.4,-1.7,0,-0.1,-0.1,,"1,372"
2025-07-17 8:00,125.07,"543,907","146,383", - ,"397,524",,191.9,6.1,9.1,1.584,192,151,192,19,14.93,17.9,#DIV/0!,0.1,3.1,0.1,0,0.2,,"1,367"
2025-07-17 9:00,125.07,"539,862","51,425","1,836","490,273",,191.9,6.1,9.1,1.582,192,172,192,19,17.12,17.8,#DIV/0!,2.3,3,0.1,0.1,0.2,,"1,372"
2025-07-17 10:00,134.21,"548,339","167,925", - ,"380,414",,191.9,6.1,9.1,1.585,192,153,192,19,15.05,17.8,#DIV/0!,0.3,3,0.1,0,0.2,,"1,371"
2025-07-17 11:00,134.21,"552,930","158,256", - ,"394,674",,191.9,6.1,9.1,1.59,192,156,192,19,15.38,17.9,#DIV/0!,0.6,3.1,0.1,0,0.2,,"1,368"
2025-07-17 12:00,123.69,"541,991","259,055", - ,"282,936",,191.9,6.1,9.1,1.578,191,124,192,19,12.09,17.8,#DIV/0!,-2.7,3,0.1,-0.2,0.2,,"1,369"
2025-07-17 13:00,134.21,"540,356","204,581", - ,"335,775",,191.9,6.1,9,1.575,192,144,192,19,14.1,17.6,#DIV/0!,-0.7,2.8,0.1,0,0.2,,"1,373"
2025-07-17 14:00,134.21,"551,858","274,950", - ,"276,908",,191.9,6.1,9.3,1.577,190,134,192,19,13.51,18.2,#DIV/0!,-1.3,3.4,0.1,-0.1,0.2,,"1,367"
2025-07-17 15:00,134.21,"549,854","175,675", - ,"374,179",,257.7,6.1,9,1.585,258,171,258,26,16.94,24.1,#DIV/0!,2.1,9.3,0.3,0.1,0.6,,"1,369"
2025-07-17 16:00,125.22,"535,011","32,143","3,610","506,478",,257.7,6.1,9.1,1.593,258,226,258,26,22.72,24.3,#DIV/0!,7.9,9.5,0.3,0.5,0.6,,"1,372"
2025-07-17 17:00,125.38,"546,502","37,331","2,393","511,564",,257.7,6.1,9.1,1.582,258,228,258,26,23.17,24.3,#DIV/0!,8.4,9.5,0.3,0.5,0.6,,"1,370"
2025-07-17 18:00,125.29,"553,251","228,287", - ,"324,964",,257.7,6.1,9.1,1.591,258,143,258,26,13.96,24.2,#DIV/0!,-0.8,9.4,0.3,0,0.6,,"1,368"
2025-07-17 19:00,135.51,"544,406","275,951", - ,"268,455",,257.7,6.1,9.1,1.586,250,136,258,25,13.33,24.3,#DIV/0!,-1.5,9.5,0.3,-0.1,0.6,,"1,370"
2025-07-17 20:00,125.07,"557,969","126,605", - ,"431,364",,257.7,6.1,9.3,1.588,258,191,258,26,19.47,24.7,#DIV/0!,4.7,9.9,0.3,0.3,0.6,,"1,369"
2025-07-17 21:00,125.03,"555,444","180,719", - ,"374,725",,191.9,6.1,9.1,1.582,192,145,192,19,14.41,17.9,#DIV/0!,-0.4,3.1,0.1,0,0.2,,"1,372"
2025-07-17 22:00,125.2,"99,535","30,341","19,840","89,034",,142.9,6.1,9.2,2.037,131,125,143,10,9.44,13.2,#DIV/0!,-5.4,-1.6,-0.1,-0.3,-0.1,,"1,367"
2025-07-17 23:00,109.54,"277,815", - ,"114,548","392,363",,142.9,6.1,9.1,1.593,143,122,143,14,11.77,13,#DIV/0!,-3,-1.8,0,-0.2,-0.1,,"1,368"
2025-07-18 0:00,94.15, - , - ,"463,500","463,500",,142.9,6.1,9.2, - ,143,124,143,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,373"
